id,hhb,hbo2,ca,na
10000,8.593746446804667,5.058367749562748,9.238316746475684,2.459203326548337
10001,8.859175308076596,2.605388465351756,8.664689271042649,3.0627413458968835
10002,9.766598905711469,5.121242578649729,11.372996119602824,3.4821270112780596
10003,8.396885731289501,4.07515735375904,9.198539335994672,4.434444755945651
10004,5.550069169592206,3.1213661148315683,9.222561898634748,2.733640073268256
10005,7.0645302539653905,4.448602561219243,10.043134231518222,1.7481902360693962
10006,9.010874540922856,2.090942475443808,8.852084765819306,2.1895947223643004
10007,8.143629655342126,4.103526215246632,13.321047499703855,2.6912636033560484
10008,6.465868951406295,4.840750869488154,7.126613744772552,3.2376721490036453
10009,9.37851072248416,3.8222008537017045,6.610693589760912,2.264695286400257
10010,8.500389139519099,4.139661534720401,10.326702430619589,4.685625921922732
10011,9.108268288065686,3.1266113793405106,3.814846981569114,4.586443292349239
10012,10.060052221800294,3.465527457691927,9.684817119649885,2.5235323937272525
10013,7.408758388643799,4.642243536439866,6.147480868756966,4.242894423736175
10014,11.285907837900202,3.331337212510652,6.890465696732575,1.9627097187482065
10015,4.6252016993455065,3.266720875231981,9.389849602839403,4.7736981896081625
10016,10.126873551042264,3.1734584995326354,7.148131016896901,4.115585322992757
10017,9.345574101260059,3.5278719690961897,9.015055824283472,2.3421134067379468
10018,11.492293882232062,4.008356623570195,10.150820954280636,2.166527614694152
10019,6.807726127166569,3.5562389511942984,6.7715659014200575,1.5590519289106881
10020,9.78884721734239,3.433207860329939,8.946950582588398,3.706646993345692
10021,9.978272982842855,4.534491232650707,10.31241695487677,2.6272200219253943
10022,12.10652151945908,5.212851306192045,9.683688573930134,4.925314678208586
10023,6.799503472606615,4.327809082059997,11.150541261046563,3.2740788704419694
10024,6.873293231793248,4.173240281297237,10.063913405763454,2.5790720076794873
10025,10.821315636082529,3.723174821565325,9.393897973372843,3.3684237597848528
10026,10.901685222103307,3.115091037152519,5.094547862062521,3.329041326438333
10027,13.004417902600725,5.110338541596802,12.514975791229567,3.9189126197016684
10028,2.3225434410088988,3.5090271399726305,5.5236579898500935,3.837488350989135
10029,8.021301032831152,3.335433275322853,8.882665531136304,3.2965429927666863
10030,4.339394289920911,3.354774246076872,6.638823045675912,3.25631257885926
10031,8.493974382683152,3.510412229662736,6.543307351424606,2.1513415247429837
10032,15.598157540844024,3.9616867226931225,11.045786443783165,3.8045982026126417
10033,9.039773569931251,3.7039076503368906,7.572856260003146,3.878830912838909
10034,9.716930697226775,4.302569130096059,8.19285998229855,3.5799050245297295
10035,6.979469307309451,2.962128171640224,8.059123672681611,3.154750376414884
10036,8.152806053526481,4.109151605652322,8.644190071730064,4.015477067780208
10037,5.825463557291874,4.214725564619372,7.573947559709777,3.8747791972984205
10038,10.202597433188751,3.754333178852272,9.624803091521297,5.004680496281407
10039,9.057554696709182,2.72449313080226,9.992529873924711,2.8802695074400204
10040,2.7530399147243383,5.000181637264033,10.633153466762398,2.431743917578858
10041,6.728362380215929,4.496079819020769,12.319488055343395,2.925484827286951
10042,8.682509717113438,4.157459298826343,10.730188375416443,2.979469712899009
10043,11.079869974123378,2.9425790524966784,9.592418233673333,3.1862974363772807
10044,5.346458698807337,4.900073373483764,13.376852381230155,2.2390779834977197
10045,7.965731713616513,3.031167561550939,8.859411022310388,2.3392925182704323
10046,6.598720239775051,3.8368364781596878,10.337724344802272,3.3841677222776174
10047,7.650957116041716,3.4074640009503567,9.92953423929281,4.796377344995631
10048,6.6603800383382765,3.5451834933643656,9.751006452151152,2.8705881926417085
10049,6.4781053300367555,5.600547912442666,10.62017685728972,1.2314723413093893
10050,7.355775269602079,3.7092352037989866,11.458433332439569,0.39159583829387207
10051,8.767424280674433,5.109834686833154,9.118669605600767,2.6126289137998207
10052,10.59825114987513,4.675084039013946,7.698066605949284,2.4358779886520203
10053,4.838295989652751,4.16206104872211,9.761133404973906,3.0583918031700534
10054,6.836298956702896,4.765937983975153,7.063990335187401,3.188836793091473
10055,6.023542499322139,3.7356003492886076,8.561617727437154,6.388101987429398
10056,11.783511228595668,4.76372646107708,10.691154690262993,3.9268201659766167
10057,7.645839354408481,4.663093099536003,6.439444068290452,4.144589852958537
10058,9.972666815397242,3.9631112789420246,9.13578674792078,2.7423174908709975
10059,7.125793951949752,3.468478047914581,11.503366923665691,5.197091074177822
10060,10.347629547569852,3.2881965594095015,8.4123786504828,2.9498626623713733
10061,4.792577028088439,3.682322602322042,7.30460727019277,0.6157499201599234
10062,4.81983513255185,2.8258343084079085,6.121304840873512,5.5294138599360805
10063,13.268519893116686,4.061527654895256,6.527723634593193,4.22419880487996
10064,7.656354483567492,2.9402846517709333,12.40664623556889,3.5234459246939327
