id,hhb,hbo2,ca,na
10000,8.471967379155851,5.068102312213353,9.496637786801802,2.679850936121466
10001,8.70635597591734,2.6535162653329025,7.991441022306416,2.7808743075985856
10002,9.644736193592292,5.069635635943824,10.56023318214007,3.653002384315343
10003,8.32485887729974,3.9810349876063627,9.391212427667355,4.522318875205802
10004,6.807045262423568,2.917286033191243,9.803273720859234,2.824520997445397
10005,8.17062772058455,4.498811818163169,8.900757372958708,2.2096757643394445
10006,8.919034973364093,2.0100032844502262,9.019150827059411,2.4566239443748485
10007,8.701616699902317,4.060412081347573,13.540814323130274,2.847664215895215
10008,6.442510786098413,4.963762106616813,6.899007023942952,3.110845467880955
10009,9.528423965088114,3.8222544348284346,6.422151210532315,2.1441061349299075
10010,9.395846805540883,3.9446749919821595,10.079930943671055,4.749810770601884
10011,9.42958853583902,2.9885290488654626,3.8491444797031935,4.322964916547107
10012,10.220939484676027,3.38735293747997,10.211454959269968,2.3108970326611247
10013,7.354673366188771,4.673227126793059,6.635150333428348,3.9736966111523433
10014,11.195028504462734,3.1797299399436767,6.603635599524048,1.8587380486965421
10015,4.641757338413405,2.8547014620986113,9.551816164675397,4.318305340083849
10016,10.538101978699085,3.1169041783882157,7.242656025281977,4.123642993904601
10017,9.41043393023871,3.1058844841425994,9.613603512558683,2.408235961627306
10018,11.594299666200357,4.065465149560873,10.383279667674431,2.699727678925213
10019,6.871503293278348,3.881815973941034,6.579546775646156,1.2676957729511
10020,9.389304359034579,3.1298500757076333,8.628286289228932,3.3135026811290693
10021,10.064257928144139,4.274302675079694,9.976996907642398,2.7592550615017375
10022,12.048609172496898,4.992683248533792,9.595242712760118,4.855737265778458
10023,6.092836813704121,4.593091203044186,11.516005998624113,3.3442538873534895
10024,6.826843936833395,4.213439968280603,9.721734963552674,2.8383234603038714
10025,11.273474932285955,3.8659167468597735,10.180361321934791,3.234696071292719
10026,11.040465638883276,2.957340895742747,5.552366017129941,2.9369670502190752
10027,12.825136415764852,4.987231638625152,11.518075790026764,3.834177886669031
10028,2.410282771039609,3.2362975336084867,6.401570133466424,4.02976242698604
10029,8.115320811019213,3.48497893965967,8.97366769730797,3.114354831825037
10030,3.7227647296697963,3.1314793788486566,6.169592628041498,2.855979459041694
10031,8.247145860828727,3.5359929535371784,6.983797816715057,1.8030708583264476
10032,16.066241236883954,3.848645948582947,11.669162600581286,4.17541771418239
10033,9.11943634737219,3.832970196583995,7.510343628369866,4.306277033394348
10034,9.297823617592119,3.963442785495643,8.73282062608156,3.8719975113884972
10035,7.017336877844759,2.91750095615921,8.227061397317382,3.026818202536928
10036,8.07305837199604,4.0006232168200295,8.084134303077748,3.620948150951622
10037,5.985866304282643,3.9006398901826023,7.795574407417835,3.8802049957788007
10038,10.203215014973349,3.7467562859508865,9.775803365314527,4.933637080849549
10039,8.686984989807682,2.6276982103015003,9.608857221083777,2.7518410172226297
10040,3.2526572650096313,5.00267092619805,10.651417421950054,2.6056507356637737
10041,6.435240036322082,4.416577575508771,12.849886370243858,3.0293383256324735
10042,8.865658283736948,4.31208162931394,10.88964178455014,3.0041622882099235
10043,11.05706410845072,2.7935553439206755,9.295858593772616,3.0858873998343244
10044,5.249787181335408,5.078319048535309,12.964842871523533,2.0448868797893454
10045,8.006311139122934,3.137632711925495,9.601278238814018,2.242299848156038
10046,6.852694020459717,4.019805618637131,10.251045840321373,3.268573348685557
10047,7.744444882296155,3.668583887436972,9.55997856031546,4.650381362094692
10048,6.947263558496016,3.386753008098265,9.66101704196548,2.991330253085567
10049,6.405029276918116,5.451110540450198,10.580822789276903,1.464454802254238
10050,7.45200627384839,3.775767679303617,11.335177939349544,0.2467257078305017
10051,8.718498177921242,5.1807350597428545,9.079584254327745,2.678027053520127
10052,10.281043661590196,4.357812680530814,7.5920196075028725,2.6019362609364047
10053,5.162300029531272,4.292985881650151,9.528995500786067,1.7871039588483901
10054,6.485002367043572,4.873814126804472,7.402868994026363,3.492338744910574
10055,5.8515977637772805,3.5531256963453943,8.444565263318468,6.6578258288764065
10056,12.241417834063245,4.687587027235701,10.308752817013929,3.6039865957856083
10057,7.766581060245885,4.645951219150746,6.842855980178892,4.396371316561312
10058,10.028947728039421,4.138511434008255,8.751470755020442,2.42388704619171
10059,7.08223428844714,3.2969169100506353,12.331992477183013,5.469463646816267
10060,9.957008148124787,3.3063973732341077,7.622189419253503,3.023782390364041
10061,5.027784600835211,3.4504032898468138,7.722538482982463,0.443172321373833
10062,4.3913548652175,2.864279710462901,6.076317791934487,5.543793241931155
10063,13.221821859741798,3.916899978425657,6.336624716100724,3.8421755305599343
10064,7.664810136795754,2.8909919558666237,12.780007234870428,3.930006354442966
10065,8.576394063388467,3.268469228624012,9.847673019761153,2.4890174060943187
10066,8.788700781624586,3.5028945302954284,7.296599765213935,3.285267430281385
10067,7.258910008202661,3.554826717114029,6.734317309294628,3.262826839255521
10068,9.180518873713426,4.760698421273226,10.700079593391438,3.3559045924922186
10069,10.023637231857222,4.853783516948925,12.354323146644958,3.584766943185235
10070,7.177930345324104,4.651881832392129,9.024301298002202,2.87624895583899
10071,0.4909797756030751,3.6256703635499825,7.296650444533496,2.115604089815107
10072,7.811363256154268,4.253365049138696,9.0203371755389,3.1105001740695526
10073,8.59832410233406,3.7199657532226342,9.058076619205897,2.7974763977000054
10074,6.249380312399116,3.9981158542390274,8.212569711904559,4.334781700401086
10075,7.700733327847368,5.038249187011617,11.316987497342154,0.7203335076483073
10076,7.5368657232994565,4.533218985168093,9.906486701046074,1.4208839950512568
10077,7.571374972240308,4.547565230151932,9.923049418987986,0.8123991647952833
10078,10.257583322462034,3.64952888964823,9.52373590894728,2.858427335541893
10079,8.432975748133767,3.1934900839081264,10.294521587144606,3.053265003700124
10080,6.786901918452211,3.833031970578756,7.941591528013486,4.964588947583166
10081,7.023680965565703,4.025638578914135,7.111790627548154,3.37904106232571
10082,11.085900626581058,5.27666380808067,13.931671307635543,3.5055031821058975
10083,7.475378728500734,3.2944134970160044,8.34459433491903,0.4992454967630823
10084,6.776304520637938,3.119280240806344,9.783060138861478,4.159262929082183
10085,12.018521549532151,3.8120744347154463,3.567988232422448,3.8054072424590553
10086,10.888494232936392,4.028583879281253,9.516802344565136,2.679836859808885
10087,9.482946592549375,3.9222914368434934,12.841745572474242,4.800057897940077
10088,3.827637047298844,3.6987127154460966,8.169365575934403,2.959625096335047
10089,9.82920348575309,5.876938220713603,9.458765746001626,1.8742956510734268
10090,10.925403245138643,3.5390144517432036,7.261414675188414,3.1454031214189166
10091,3.5392885485062258,3.3257153881971107,8.70847325211756,1.3361399695458647
10092,4.188197427382668,4.276873912157024,9.051632148403309,0.019662842268905974
10093,5.740555330847256,2.971219074451912,12.691584264675043,0.20796105768775777
10094,8.64092252136959,3.920401263994676,4.561922682965839,2.7497689701421626
10095,3.455193721694887,3.8373365084288364,6.919805078300537,1.1238846235710285
10096,1.2835658939924104,2.5882091255979214,8.255180782203382,1.452585133514456
10097,6.660768670051165,4.507312192302183,11.96939211061606,2.8518593810337682
10098,11.685227175508885,2.90501941614772,12.173511695108225,2.2746618773218286
10099,10.164257517090672,3.1602018628169435,11.096631453455057,2.682408769524622
10100,6.743638881195636,4.6179011433384805,6.132363776193353,3.403894669554291
10101,4.060449389056988,5.066469916182136,8.39730272662527,2.8764522071866785
10102,0.830227188987498,3.689598941953541,10.189752693533602,2.1305206365999108
10103,7.114365299755006,3.6763056638069394,9.711248786037029,3.1441175197159614
10104,4.00780892485211,4.036168033940422,8.105485275323982,0.006549794935767176
10105,10.09915442762137,4.011615306275626,9.86438477714009,4.355587079399742
10106,10.956762758533472,3.9538342443687196,9.063493062172077,3.922078698149692
10107,7.559298357928346,3.1307853930510805,13.824272021484596,2.6468654868930814
10108,7.496752772442962,3.9986529506396096,6.154223370993497,2.7410730246462274
10109,9.147257642118273,4.308176815809052,9.544986766278818,3.4829995121304282
10110,7.730078943077747,4.645443105382083,14.119013905045168,0.8917470478662028
10111,9.408408998934748,5.106482077756473,6.5637880630722485,3.0476372338685613
10112,9.731749677995472,4.2598061573475,9.228927842418758,3.1753877293244943
10113,9.879367387501144,5.28383192457718,10.792159678177402,3.226952921264715
10114,7.478418739722417,4.012653969436894,7.637413330571639,1.1132674331779258
10115,8.247890922055179,2.6943681545649207,6.751763503004882,1.901816729645912
10116,9.88325763009118,3.393590672104293,7.370446484246347,3.1654039148685738
10117,7.340730484536954,4.16854131001787,10.468759350134853,3.3328819872031885
10118,9.666595281397559,4.225181079317444,6.465030893977245,3.662608124045594
10119,12.698974192235767,4.29749598216092,10.130883645942143,3.0944682008475546
10120,5.864212328527087,3.7162233116888386,9.614290184617685,4.224462046244502
10121,7.8862244865233855,3.0201328390592193,10.430263604908813,3.139118882861414
